Epoch:1	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.003
Epoch:24	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:24	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:24	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.002
Epoch:24	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:24	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:24	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:24	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:24	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.006
Epoch:24	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:24	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:24	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.003
Epoch:25	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.003
Epoch:25	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.001
Epoch:25	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.004
Epoch:25	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:25	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.005
Epoch:26	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.003
Epoch:26	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.003
Epoch:26	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:26	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.004
Epoch:27	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.005
Epoch:27	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.004
Epoch:27	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.004
Epoch:27	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:27	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.004
Epoch:28	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.001
Epoch:28	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.001
Epoch:28	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.010
Epoch:28	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:28	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:28	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.001
Epoch:28	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:28	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:28	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:28	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:28	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:28	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:28	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:28	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.007
Epoch:29	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.003
Epoch:29	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.004
Epoch:29	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.003
Epoch:29	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:29	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.001
Epoch:30	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.003
Epoch:30	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.001
Epoch:30	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.003
Epoch:30	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:30	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.006
Epoch:31	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.001
Epoch:31	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.003
Epoch:31	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.001
Epoch:31	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:31	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.001
Epoch:32	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.009
Epoch:32	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.001
Epoch:32	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:32	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.004
Epoch:32	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:33	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.003
Epoch:33	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:33	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.007
Epoch:33	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.005
Epoch:33	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.001
Epoch:33	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.002
Epoch:33	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:33	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:33	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.001
Epoch:33	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.003
Epoch:33	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:33	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:33	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:33	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.005
Epoch:34	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.003
Epoch:34	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:34	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.003
Epoch:34	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.005
Epoch:35	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.005
Epoch:35	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.001
Epoch:35	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.001
Epoch:35	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:35	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:36	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.003
Epoch:36	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.005
Epoch:36	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:36	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:36	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:36	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.003
Epoch:36	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:36	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:36	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.001
Epoch:36	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.016
Epoch:36	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:36	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:36	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.002
Epoch:36	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:37	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:37	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:37	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:37	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.013
Epoch:37	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.003
Epoch:37	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.002
Epoch:37	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.001
Epoch:37	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.001
Epoch:37	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.001
Epoch:37	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:37	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:37	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:37	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.003
Epoch:37	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.019
Epoch:38	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.023
Epoch:38	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.004
Epoch:38	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:38	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.007
Epoch:38	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.035
Epoch:39	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.003
Epoch:39	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.001
Epoch:39	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.002
Epoch:39	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.001
Epoch:39	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.003
Epoch:40	 Step:1	 TrainedSample:128	 TotalSample:50000	 Loss:0.002
Epoch:40	 Step:31	 TrainedSample:3968	 TotalSample:50000	 Loss:0.002
Epoch:40	 Step:61	 TrainedSample:7808	 TotalSample:50000	 Loss:0.002
Epoch:40	 Step:91	 TrainedSample:11648	 TotalSample:50000	 Loss:0.001
Epoch:40	 Step:121	 TrainedSample:15488	 TotalSample:50000	 Loss:0.002
Epoch:40	 Step:151	 TrainedSample:19328	 TotalSample:50000	 Loss:0.001
Epoch:40	 Step:181	 TrainedSample:23168	 TotalSample:50000	 Loss:0.001
Epoch:40	 Step:211	 TrainedSample:27008	 TotalSample:50000	 Loss:0.002
Epoch:40	 Step:241	 TrainedSample:30848	 TotalSample:50000	 Loss:0.002
Epoch:40	 Step:271	 TrainedSample:34688	 TotalSample:50000	 Loss:0.002
Epoch:40	 Step:301	 TrainedSample:38528	 TotalSample:50000	 Loss:0.002
Epoch:40	 Step:331	 TrainedSample:42368	 TotalSample:50000	 Loss:0.005
Epoch:40	 Step:361	 TrainedSample:46208	 TotalSample:50000	 Loss:0.001
Epoch:40	 Step:391	 TrainedSample:50000	 TotalSample:50000	 Loss:0.002
